ID,REQ_ID,SLA_FALL,PROJECT_NAME,OBJECT_NAME,SLA_FALL_DATE,ETA_FALL_DATE,PRIORITY,BUG_DETAILS,REASON_CATEGORY,FIX_DESCRIPTION,RESPONSIBLE,CREATE_DATE,FIX_DATE,INCIDENT_DATE,DATA_DOMAIN,DOMAIN_CRITICALITY,REQ_TYPE,REQ_STATUS,REQ_BEGIN_DATE,REQ_END_DATE,FIX_TIME_HOURS,WEEK_START,RISK_SCORE,I_REQ_ID,UP_REQ_ID,I_SCHEMA_NAME,COMMENTS,DEPENDENCY_COUNT,HAS_DEPENDENCY,ROOT_CAUSE_REQ_ID,ROOT_CAUSE_PROJECT_NAME,ROOT_CAUSE_OBJECT_NAME,ROOT_CAUSE_DOMAIN,ROOT_CAUSE_REASON_CATEGORY,DEPENDENCY_DEPTH,IS_CASCADE_INCIDENT,DOWNSTREAM_IMPACT_COUNT
193,51087,1,CNRU,STAGE_MOEX_CNRU_RAW,2026-05-13 19:15:00,2026-05-13 19:33:00,Medium,HTTP 429 Too Many Requests. Превышен лимит параллельных запросов к шлюзу Мосбиржи под текущим токеном. Target Object: [STAGE_MOEX_CNRU_RAW]. Нарушен регламент поставки (SLA).,Проблемы с зависимостями,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-13 16:41:07.000000,2026-05-13 19:44:00,2026-05-13 19:15:00.000000,ИТ,Medium,,,,,3.05,2026-05-11,2,,,,,0,0,51087,CNRU,STAGE_MOEX_CNRU_RAW,ИТ,Не классифицировано,0,0,0
198,51098,1,CLOD,STAGE_MOEX_CLOD_RAW,2026-05-13 19:15:00,2026-05-13 19:30:00,Medium,HTTP 429 Too Many Requests. Превышен лимит параллельных запросов к шлюзу Мосбиржи под текущим токеном. Target Object: [STAGE_MOEX_CLOD_RAW]. Нарушен регламент поставки (SLA).,Проблемы с зависимостями,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-13 16:21:29.000000,2026-05-13 20:01:00,2026-05-13 19:15:00.000000,ИТ,Medium,,,,,3.66,2026-05-11,2,,,,,0,0,51098,CLOD,STAGE_MOEX_CLOD_RAW,ИТ,Не классифицировано,0,0,0
208,51156,1,SPO_R,STAGE_MOEX_SPO_R_RAW,2026-05-13 19:15:00,2026-05-13 19:35:00,Low,Процесс загрузки SPO_R критически завис. Первое аномальное поведение зафиксировано в 14:30. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:36 и ручной перезапуск пайплайна.,Гайсин К.Д.,2026-05-13 14:30:53.000000,2026-05-13 19:36:00,2026-05-13 19:15:00.000000,РИТЕЙЛ,Low,,,,,5.09,2026-05-11,1,,,,,0,0,51156,SPO_R,STAGE_MOEX_SPO_R_RAW,РИТЕЙЛ,Не классифицировано,0,0,0
209,51161,1,ALLR,STAGE_MOEX_ALLR_RAW,2026-05-13 19:15:00,2026-05-13 19:44:00,Low,Неконсистентная структура JSON источника. В ответе API отсутствует обязательный массив 'history.columns'. Target Object: [STAGE_MOEX_ALLR_RAW]. Нарушен регламент поставки (SLA).,Ошибки в данных/источнике,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Гайсин К.Д.,2026-05-13 16:28:26.000000,2026-05-13 19:56:00,2026-05-13 19:15:00.000000,РИТЕЙЛ,Low,,,,,3.46,2026-05-11,1,,,,,0,0,51161,ALLR,STAGE_MOEX_ALLR_RAW,РИТЕЙЛ,Ошибка в данных / источнике,0,0,0
210,51166,1,PHOR,STAGE_MOEX_PHOR_RAW,2026-05-13 19:15:00,2026-05-13 19:34:00,Low,Процесс загрузки PHOR критически завис. Первое аномальное поведение зафиксировано в 17:50. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:38 и ручной перезапуск пайплайна.,Куликов Н.С.,2026-05-13 17:50:42.000000,2026-05-13 19:38:00,2026-05-13 19:15:00.000000,ХИМИЯ,Low,,,,,1.79,2026-05-11,1,,,,,0,0,51166,PHOR,STAGE_MOEX_PHOR_RAW,ХИМИЯ,Не классифицировано,0,0,0
212,51224,1,GENO,STAGE_MOEX_GENO_RAW,2026-05-13 19:15:00,2026-05-13 19:42:00,Low,Процесс загрузки GENO критически завис. Первое аномальное поведение зафиксировано в 17:44. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:35 и ручной перезапуск пайплайна.,Гайсин К.Д.,2026-05-13 17:44:10.000000,2026-05-13 19:35:00,2026-05-13 19:15:00.000000,МЕДИЦИНА,Low,,,,,1.85,2026-05-11,1,,,,,0,0,51224,GENO,STAGE_MOEX_GENO_RAW,МЕДИЦИНА,Не классифицировано,0,0,0
214,51241,1,AFKS,STAGE_MOEX_AFKS_RAW,2026-05-13 19:15:00,2026-05-13 19:38:00,Low,Процесс загрузки AFKS критически завис. Первое аномальное поведение зафиксировано в 12:47. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:55 и ручной перезапуск пайплайна.,Гайсин К.Д.,2026-05-13 12:47:48.000000,2026-05-13 19:55:00,2026-05-13 19:15:00.000000,ИНВЕСТИЦИИ,Low,,,,,7.12,2026-05-11,1,,,,,0,0,51241,AFKS,STAGE_MOEX_AFKS_RAW,ИНВЕСТИЦИИ,Не классифицировано,0,0,0
206,51141,0,LENT,STAGE_MOEX_LENT_RAW,,,Low,Процесс загрузки LENT временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-13 17:28:41.000000,2026-05-13 18:52:41,2026-05-13 17:28:41.000000,РИТЕЙЛ,Low,,,,,1.4,2026-05-11,1,,,,,0,0,51141,LENT,STAGE_MOEX_LENT_RAW,РИТЕЙЛ,Не классифицировано,0,0,0
188,51007,0,ZMKG,STAGE_MOEX_ZMKG_RAW,,,Medium,Внешний мастер-справочник заблокирован другим процессом сборки. Доступ к родительским метаданным ограничен. Target Object: [STAGE_MOEX_ZMKG_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-13 16:43:41.000000,2026-05-13 19:02:33,2026-05-13 16:43:41.000000,ФИНАНСЫ,High,,,,,2.31,2026-05-11,2,,,,,0,0,51007,ZMKG,STAGE_MOEX_ZMKG_RAW,ФИНАНСЫ,Ошибка в данных / источнике,0,0,0
195,51090,0,POSI,STAGE_MOEX_POSI_RAW,,,Low,"Сбой консистентности. Предыдущий инкремент завершен успешно, но целевой объект пуст. Данные не доехали. Target Object: [STAGE_MOEX_POSI_RAW]. Сбой локализован в дневную смену.",Проблемы с зависимостями,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-13 16:29:58.000000,2026-05-13 19:12:45,2026-05-13 16:29:58.000000,ИТ,Medium,,,,,2.71,2026-05-11,1,,,,,0,0,51090,POSI,STAGE_MOEX_POSI_RAW,ИТ,Ошибка в данных / источнике,0,0,0
192,51078,0,LSNGP,STAGE_MOEX_LSNGP_RAW,,,Medium,ConnectionResetError. Сессия принудительно разорвана удаленным хостом API. Требуется рестарт таска. Target Object: [STAGE_MOEX_LSNGP_RAW]. Сбой локализован в дневную смену.,Инфраструктурные сбои,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-13 16:26:58.000000,2026-05-13 19:09:25,2026-05-13 16:26:58.000000,ЭНЕРГЕТИКА,High,,,,,2.71,2026-05-11,2,,,,,0,0,51078,LSNGP,STAGE_MOEX_LSNGP_RAW,ЭНЕРГЕТИКА,Ошибка в коде / логике,0,0,0
191,51076,0,SBER_E,STAGE_MOEX_SBER_E_RAW,,,Medium,Deadlock в СУБД. Конфликт параллельной блокировки целевой таблицы при записи асинхронного потока. Target Object: [STAGE_MOEX_SBER_E_RAW]. Сбой локализован в дневную смену.,Производительность БД,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-13 16:15:59.000000,2026-05-13 19:12:36,2026-05-13 16:15:59.000000,ЭНЕРГЕТИКА,High,,,,,2.94,2026-05-11,2,,,,,0,0,51076,SBER_E,STAGE_MOEX_SBER_E_RAW,ЭНЕРГЕТИКА,Производительность БД,0,0,0
204,51115,0,LOGI,STAGE_MOEX_LOGI_RAW,,,Low,Процесс загрузки LOGI временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-13 15:43:43.000000,2026-05-13 17:10:43,2026-05-13 15:43:43.000000,ИТ,Medium,,,,,1.45,2026-05-11,1,,,,,0,0,51115,LOGI,STAGE_MOEX_LOGI_RAW,ИТ,Не классифицировано,0,0,0
194,51088,0,YNDX,STAGE_MOEX_YNDX_RAW,,,Low,API MOEX ISS недоступен. Ошибка 504 Gateway Timeout. Возможные работы на стороне сетевого контура. Target Object: [STAGE_MOEX_YNDX_RAW]. Сбой локализован в дневную смену.,Ошибки в данных/источнике,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-13 15:30:31.000000,2026-05-13 19:07:05,2026-05-13 15:30:31.000000,ИТ,Medium,,,,,3.61,2026-05-11,1,,,,,0,0,51088,YNDX,STAGE_MOEX_YNDX_RAW,ИТ,Производительность БД,0,0,0
213,51226,0,VITA,STAGE_MOEX_VITA_RAW,,,Low,Процесс загрузки VITA временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-13 15:28:30.000000,2026-05-13 17:16:30,2026-05-13 15:28:30.000000,МЕДИЦИНА,Low,,,,,1.8,2026-05-11,1,,,,,0,0,51226,VITA,STAGE_MOEX_VITA_RAW,МЕДИЦИНА,Не классифицировано,0,0,0
196,51092,0,DIOD,STAGE_MOEX_DIOD_RAW,,,Low,Процесс загрузки DIOD временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-13 15:17:55.000000,2026-05-13 16:42:55,2026-05-13 15:17:55.000000,ИТ,Medium,,,,,1.42,2026-05-11,1,,,,,0,0,51092,DIOD,STAGE_MOEX_DIOD_RAW,ИТ,Не классифицировано,0,0,0
189,51012,0,STRG,STAGE_MOEX_STRG_RAW,,,Medium,Disk Full Error. Недостаточно места на узле хранения для фиксации транзакции. Лог забил системный диск. Target Object: [STAGE_MOEX_STRG_RAW]. Сбой локализован в дневную смену.,Другое,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-13 15:15:46.000000,2026-05-13 19:08:00,2026-05-13 15:15:46.000000,ФИНАНСЫ,High,,,,,3.87,2026-05-11,2,,,,,0,0,51012,STRG,STAGE_MOEX_STRG_RAW,ФИНАНСЫ,Ошибка в коде / логике,0,0,0
182,50951,0,SNGS,STAGE_MOEX_SNGS_RAW,,,Medium,Процесс загрузки SNGS временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-13 15:11:49.000000,2026-05-13 16:28:49,2026-05-13 15:11:49.000000,НЕФТЬ И ГАЗ,High,,,,,1.28,2026-05-11,2,,,,,0,0,50951,SNGS,STAGE_MOEX_SNGS_RAW,НЕФТЬ И ГАЗ,Не классифицировано,0,0,0
200,51101,0,KASP,STAGE_MOEX_KASP_RAW,,,Low,HTTP 429 Too Many Requests. Превышен лимит параллельных запросов к шлюзу Мосбиржи под текущим токеном. Target Object: [STAGE_MOEX_KASP_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-13 14:39:33.000000,2026-05-13 19:08:33,2026-05-13 14:39:33.000000,ИТ,Medium,,,,,4.48,2026-05-11,1,,,,,0,0,51101,KASP,STAGE_MOEX_KASP_RAW,ИТ,Не классифицировано,0,0,0
205,51116,0,AFLT,STAGE_MOEX_AFLT_RAW,,,Low,Исключение ValueError при попытке привести строковое значение даты к формату TIMESTAMP в теле функции. Target Object: [STAGE_MOEX_AFLT_RAW]. Сбой локализован в дневную смену.,Другое,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-13 14:27:17.000000,2026-05-13 19:09:16,2026-05-13 14:27:17.000000,ТРАНСПОРТ,Medium,,,,,4.7,2026-05-11,1,,,,,0,0,51116,AFLT,STAGE_MOEX_AFLT_RAW,ТРАНСПОРТ,Ошибка в коде / логике,0,0,0
183,50981,0,BSPB,STAGE_MOEX_BSPB_RAW,,,Medium,ConnectionResetError. Сессия принудительно разорвана удаленным хостом API. Требуется рестарт таска. Target Object: [STAGE_MOEX_BSPB_RAW]. Сбой локализован в дневную смену.,Инфраструктурные сбои,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-13 14:20:03.000000,2026-05-13 19:06:12,2026-05-13 14:20:03.000000,ФИНАНСЫ,High,,,,,4.77,2026-05-11,2,,,,,0,0,50981,BSPB,STAGE_MOEX_BSPB_RAW,ФИНАНСЫ,Ошибка в коде / логике,0,0,0
186,50995,0,LEAS,STAGE_MOEX_LEAS_RAW,,,Medium,Пайплайн заблокирован: администратор вручную выставил статус PAUSED для корневого дага в Airflow. Target Object: [STAGE_MOEX_LEAS_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-13 14:19:46.000000,2026-05-13 19:05:48,2026-05-13 14:19:46.000000,ФИНАНСЫ,High,,,,,4.77,2026-05-11,2,,,,,0,0,50995,LEAS,STAGE_MOEX_LEAS_RAW,ФИНАНСЫ,Человеческий фактор,0,0,0
203,51113,0,ITCO,STAGE_MOEX_ITCO_RAW,,,Low,API MOEX ISS недоступен. Ошибка 504 Gateway Timeout. Возможные работы на стороне сетевого контура. Target Object: [STAGE_MOEX_ITCO_RAW]. Сбой локализован в дневную смену.,Ошибки в данных/источнике,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-13 14:17:03.000000,2026-05-13 19:09:29,2026-05-13 14:17:03.000000,ИТ,Medium,,,,,4.87,2026-05-11,1,,,,,0,0,51113,ITCO,STAGE_MOEX_ITCO_RAW,ИТ,Производительность БД,0,0,0
202,51111,0,GLON,STAGE_MOEX_GLON_RAW,,,Low,Критическое падение IOPS на дисковом массиве базы данных. СУБД не успевает сбрасывать логи транзакций на диск. Target Object: [STAGE_MOEX_GLON_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-13 14:15:09.000000,2026-05-13 19:14:59,2026-05-13 14:15:09.000000,ИТ,Medium,,,,,5.0,2026-05-11,1,,,,,0,0,51111,GLON,STAGE_MOEX_GLON_RAW,ИТ,Производительность БД,0,0,0
197,51096,0,IVNF,STAGE_MOEX_IVNF_RAW,,,Low,Процесс загрузки IVNF временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-13 14:10:04.000000,2026-05-13 15:18:04,2026-05-13 14:10:04.000000,ИТ,Medium,,,,,1.13,2026-05-11,1,,,,,0,0,51096,IVNF,STAGE_MOEX_IVNF_RAW,ИТ,Не классифицировано,0,0,0
201,51103,0,ELMT,STAGE_MOEX_ELMT_RAW,,,Low,Процесс загрузки ELMT временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-13 12:40:29.000000,2026-05-13 14:31:29,2026-05-13 12:40:29.000000,ИТ,Medium,,,,,1.85,2026-05-11,1,,,,,0,0,51103,ELMT,STAGE_MOEX_ELMT_RAW,ИТ,Не классифицировано,0,0,0
211,51219,0,GEMCP,STAGE_MOEX_GEMCP_RAW,,,Low,Процесс загрузки GEMCP временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-13 12:19:22.000000,2026-05-13 13:58:22,2026-05-13 12:19:22.000000,МЕДИЦИНА,Low,,,,,1.65,2026-05-11,1,,,,,0,0,51219,GEMCP,STAGE_MOEX_GEMCP_RAW,МЕДИЦИНА,Не классифицировано,0,0,0
199,51100,0,CYBR,STAGE_MOEX_CYBR_RAW,,,Low,Процесс загрузки CYBR временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-13 12:12:36.000000,2026-05-13 13:17:36,2026-05-13 12:12:36.000000,ИТ,Medium,,,,,1.08,2026-05-11,1,,,,,0,0,51100,CYBR,STAGE_MOEX_CYBR_RAW,ИТ,Не классифицировано,0,0,0
207,51146,0,OKEY,STAGE_MOEX_OKEY_RAW,,,Low,Процесс загрузки OKEY временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-13 12:12:21.000000,2026-05-13 13:14:21,2026-05-13 12:12:21.000000,РИТЕЙЛ,Low,,,,,1.03,2026-05-11,1,,,,,0,0,51146,OKEY,STAGE_MOEX_OKEY_RAW,РИТЕЙЛ,Не классифицировано,0,0,0
160,50751,1,TGKE,STAGE_MOEX_TGKE_RAW,2026-05-12 19:15:00,2026-05-12 19:36:00,High,Процесс загрузки TGKE критически завис. Первое аномальное поведение зафиксировано в 14:36. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:42 и ручной перезапуск пайплайна.,Куликов Н.С.,2026-05-12 14:36:34.000000,2026-05-12 19:42:00,2026-05-12 19:15:00.000000,ЭНЕРГЕТИКА,High,,,,,5.09,2026-05-11,3,,,,,0,0,50751,TGKE,STAGE_MOEX_TGKE_RAW,ЭНЕРГЕТИКА,Не классифицировано,0,0,0
153,50704,1,PLZL,STAGE_MOEX_PLZL_RAW,2026-05-12 19:15:00,2026-05-12 19:37:00,Medium,Data Lineage Error. Нарушена ссылочная целостность: EMITTER_ID отсутствует в системном справочнике. Target Object: [STAGE_MOEX_PLZL_RAW]. Нарушен регламент поставки (SLA).,Человеческий фактор,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-12 15:38:02.000000,2026-05-12 20:08:00,2026-05-12 19:15:00.000000,МЕТАЛЛУРГИЯ,Medium,,,,,4.5,2026-05-11,2,,,,,0,0,50704,PLZL,STAGE_MOEX_PLZL_RAW,МЕТАЛЛУРГИЯ,Проблемы с зависимостями,0,0,0
164,50773,1,YNDX,STAGE_MOEX_YNDX_RAW,2026-05-12 19:15:00,2026-05-12 19:31:00,Medium,Процесс загрузки YNDX критически завис. Первое аномальное поведение зафиксировано в 17:42. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:40 и ручной перезапуск пайплайна.,Куликов Н.С.,2026-05-12 17:42:09.000000,2026-05-12 19:40:00,2026-05-12 19:15:00.000000,ИТ,Medium,,,,,1.96,2026-05-11,2,,,,,0,0,50773,YNDX,STAGE_MOEX_YNDX_RAW,ИТ,Не классифицировано,0,0,0
169,50797,1,NEO_I,STAGE_MOEX_NEO_I_RAW,2026-05-12 19:15:00,2026-05-12 19:35:00,Medium,Процесс загрузки NEO_I критически завис. Первое аномальное поведение зафиксировано в 14:38. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:40 и ручной перезапуск пайплайна.,Гайсин К.Д.,2026-05-12 14:38:10.000000,2026-05-12 19:40:00,2026-05-12 19:15:00.000000,ИТ,Medium,,,,,5.03,2026-05-11,2,,,,,0,0,50797,NEO_I,STAGE_MOEX_NEO_I_RAW,ИТ,Не классифицировано,0,0,0
174,50856,1,NKNC,STAGE_MOEX_NKNC_RAW,2026-05-12 19:15:00,2026-05-12 19:43:00,Low,Процесс загрузки NKNC критически завис. Первое аномальное поведение зафиксировано в 15:35. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:51 и ручной перезапуск пайплайна.,Гайсин К.Д.,2026-05-12 15:35:14.000000,2026-05-12 19:51:00,2026-05-12 19:15:00.000000,ХИМИЯ,Low,,,,,4.26,2026-05-11,1,,,,,0,0,50856,NKNC,STAGE_MOEX_NKNC_RAW,ХИМИЯ,Не классифицировано,0,0,0
177,50879,1,RENO,STAGE_MOEX_RENO_RAW,2026-05-12 19:15:00,2026-05-12 19:38:00,Low,Deadlock в СУБД. Конфликт параллельной блокировки целевой таблицы при записи асинхронного потока. Target Object: [STAGE_MOEX_RENO_RAW]. Нарушен регламент поставки (SLA).,Производительность БД,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-12 16:38:26.000000,2026-05-12 20:00:00,2026-05-12 19:15:00.000000,СТРОИТЕЛЬСТВО,Low,,,,,3.36,2026-05-11,1,,,,,0,0,50879,RENO,STAGE_MOEX_RENO_RAW,СТРОИТЕЛЬСТВО,Производительность БД,0,0,0
178,50907,1,MEDC,STAGE_MOEX_MEDC_RAW,2026-05-12 19:15:00,2026-05-12 19:42:00,Low,Процесс загрузки MEDC критически завис. Первое аномальное поведение зафиксировано в 17:14. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:43 и ручной перезапуск пайплайна.,Терпунов А.А.,2026-05-12 17:14:34.000000,2026-05-12 19:43:00,2026-05-12 19:15:00.000000,МЕДИЦИНА,Low,,,,,2.47,2026-05-11,1,,,,,0,0,50907,MEDC,STAGE_MOEX_MEDC_RAW,МЕДИЦИНА,Не классифицировано,0,0,0
179,50909,1,GENO,STAGE_MOEX_GENO_RAW,2026-05-12 19:15:00,2026-05-12 19:45:00,Low,Процесс загрузки GENO критически завис. Первое аномальное поведение зафиксировано в 12:22. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:41 и ручной перезапуск пайплайна.,Гайсин К.Д.,2026-05-12 12:22:29.000000,2026-05-12 19:41:00,2026-05-12 19:15:00.000000,МЕДИЦИНА,Low,,,,,7.31,2026-05-11,1,,,,,0,0,50909,GENO,STAGE_MOEX_GENO_RAW,МЕДИЦИНА,Не классифицировано,0,0,0
162,50761,0,SBER_E,STAGE_MOEX_SBER_E_RAW,,,Medium,Процесс загрузки SBER_E временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-12 17:14:47.000000,2026-05-12 18:16:47,2026-05-12 17:14:47.000000,ЭНЕРГЕТИКА,High,,,,,1.03,2026-05-11,2,,,,,0,0,50761,SBER_E,STAGE_MOEX_SBER_E_RAW,ЭНЕРГЕТИКА,Не классифицировано,0,0,0
161,50759,0,YAKG_E,STAGE_MOEX_YAKG_E_RAW,,,Medium,API MOEX ISS недоступен. Ошибка 504 Gateway Timeout. Возможные работы на стороне сетевого контура. Target Object: [STAGE_MOEX_YAKG_E_RAW]. Сбой локализован в дневную смену.,Ошибки в данных/источнике,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-12 16:44:00.000000,2026-05-12 19:09:13,2026-05-12 16:44:00.000000,ЭНЕРГЕТИКА,High,,,,,2.42,2026-05-11,2,,,,,0,0,50759,YAKG_E,STAGE_MOEX_YAKG_E_RAW,ЭНЕРГЕТИКА,Производительность БД,0,0,0
152,50703,0,MAGN,STAGE_MOEX_MAGN_RAW,,,Low,"Сбой консистентности. Предыдущий инкремент завершен успешно, но целевой объект пуст. Данные не доехали. Target Object: [STAGE_MOEX_MAGN_RAW]. Сбой локализован в дневную смену.",Проблемы с зависимостями,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-12 16:38:11.000000,2026-05-12 19:08:00,2026-05-12 16:38:11.000000,МЕТАЛЛУРГИЯ,Medium,,,,,2.5,2026-05-11,1,,,,,0,0,50703,MAGN,STAGE_MOEX_MAGN_RAW,МЕТАЛЛУРГИЯ,Ошибка в данных / источнике,0,0,0
181,50942,0,KROT_D,STAGE_MOEX_KROT_D_RAW,,,Low,Исключение ValueError при попытке привести строковое значение даты к формату TIMESTAMP в теле функции. Target Object: [STAGE_MOEX_KROT_D_RAW]. Сбой локализован в дневную смену.,Другое,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-12 16:36:47.000000,2026-05-12 19:06:49,2026-05-12 16:36:47.000000,ДРУГОЕ,Low,,,,,2.5,2026-05-11,1,,,,,0,0,50942,KROT_D,STAGE_MOEX_KROT_D_RAW,ДРУГОЕ,Ошибка в коде / логике,0,0,0
171,50826,0,LENT,STAGE_MOEX_LENT_RAW,,,Low,Логическая ошибка инкремента: фильтр по дате (WHERE) отсек весь массив закрытия сессии из-за сдвига часовых поясов. Target Object: [STAGE_MOEX_LENT_RAW]. Сбой локализован в дневную смену.,Ошибка в коде/логике,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-12 16:35:50.000000,2026-05-12 19:12:51,2026-05-12 16:35:50.000000,РИТЕЙЛ,Low,,,,,2.62,2026-05-11,1,,,,,0,0,50826,LENT,STAGE_MOEX_LENT_RAW,РИТЕЙЛ,Ошибка в коде / логике,0,0,0
172,50830,0,MVID,STAGE_MOEX_MVID_RAW,,,Low,Disk Full Error. Недостаточно места на узле хранения для фиксации транзакции. Лог забил системный диск. Target Object: [STAGE_MOEX_MVID_RAW]. Сбой локализован в дневную смену.,Другое,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-12 16:28:45.000000,2026-05-12 19:03:00,2026-05-12 16:28:45.000000,РИТЕЙЛ,Low,,,,,2.57,2026-05-11,1,,,,,0,0,50830,MVID,STAGE_MOEX_MVID_RAW,РИТЕЙЛ,Ошибка в коде / логике,0,0,0
