ID,REQ_STATUS,REQ_BEGIN_DATE,REQ_END_DATE,BUG_ID,SLA_FALL,PROJECT_NAME,OBJECT_NAME,SLA_FALL_DATE,PRIORITY,BUG_DETAILS,FIX_DESCRIPTION,RESPONSIBLE,CREATE_DATE,FIX_DATE,DATA_DOMAIN,FIX_TIME_HOURS,WEEK_START,DOMAIN_CRITICALITY
1701,FAILED,2026-05-15 11:29:29.000000,2026-05-15 19:03:36,290.0,0.0,MRKK,STAGE_MOEX_MRKK_RAW,,Medium,Внешний мастер-справочник заблокирован другим процессом сборки. Доступ к родительским метаданным ограничен. Target Object: [STAGE_MOEX_MRKK_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-15 11:29:29.000000,2026-05-15 19:06:36,ЭНЕРГЕТИКА,7.62,2026-05-11,High
1745,FAILED,2026-05-15 11:28:19.000000,2026-05-15 19:20:00,306.0,1.0,LOGI,STAGE_MOEX_LOGI_RAW,2026-05-15 19:15:00,Medium,HTTP 429 Too Many Requests. Превышен лимит параллельных запросов к шлюзу Мосбиржи под текущим токеном. Target Object: [STAGE_MOEX_LOGI_RAW]. Нарушен регламент поставки (SLA).,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Гайсин К.Д.,2026-05-15 11:28:19.000000,2026-05-15 20:00:00,ИТ,8.53,2026-05-11,Medium
1802,FAILED,2026-05-15 11:22:08.000000,2026-05-15 19:08:48,323.0,0.0,NKNCP,STAGE_MOEX_NKNCP_RAW,,Low,Пайплайн заблокирован: администратор вручную выставил статус PAUSED для корневого дага в Airflow. Target Object: [STAGE_MOEX_NKNCP_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-15 11:22:08.000000,2026-05-15 19:10:48,ХИМИЯ,7.81,2026-05-11,Low
1592,FAILED,2026-05-15 11:21:12.000000,2026-05-15 19:02:58,259.0,0.0,IRKT,STAGE_MOEX_IRKT_RAW,,Medium,"Каскадная блокировка пайплайна: родительская задача в Airflow упала, расчет дочерней витрины отменен. Target Object: [STAGE_MOEX_IRKT_RAW]. Сбой локализован в дневную смену.","Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-15 11:21:12.000000,2026-05-15 19:04:58,НЕФТЬ И ГАЗ,7.73,2026-05-11,High
1814,FAILED,2026-05-15 11:19:49.000000,2026-05-15 19:03:20,325.0,0.0,KOKS,STAGE_MOEX_KOKS_RAW,,Low,"Каскадная блокировка пайплайна: родительская задача в Airflow упала, расчет дочерней витрины отменен. Target Object: [STAGE_MOEX_KOKS_RAW]. Сбой локализован в дневную смену.","Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-15 11:19:49.000000,2026-05-15 19:07:20,ХИМИЯ,7.79,2026-05-11,Low
1826,FAILED,2026-05-15 11:19:23.000000,2026-05-15 19:22:00,328.0,1.0,MSTR,STAGE_MOEX_MSTR_RAW,2026-05-15 19:15:00,Low,Индекс базы данных неактивен или поврежден. Время выполнения тяжелого аналитического запроса превысило лимит. Target Object: [STAGE_MOEX_MSTR_RAW]. Нарушен регламент поставки (SLA).,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Гайсин К.Д.,2026-05-15 11:19:23.000000,2026-05-15 19:46:00,СТРОИТЕЛЬСТВО,8.44,2026-05-11,Low
1680,FAILED,2026-05-15 11:18:31.000000,2026-05-15 19:02:19,283.0,0.0,MCHM,STAGE_MOEX_MCHM_RAW,,Low,HTTP 429 Too Many Requests. Превышен лимит параллельных запросов к шлюзу Мосбиржи под текущим токеном. Target Object: [STAGE_MOEX_MCHM_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-15 11:18:31.000000,2026-05-15 19:06:19,МЕТАЛЛУРГИЯ,7.8,2026-05-11,Medium
1611,FAILED,2026-05-15 11:15:35.000000,2026-05-15 19:20:00,264.0,1.0,BSPB,STAGE_MOEX_BSPB_RAW,2026-05-15 19:15:00,High,Внешний мастер-справочник заблокирован другим процессом сборки. Доступ к родительским метаданным ограничен. Target Object: [STAGE_MOEX_BSPB_RAW]. Нарушен регламент поставки (SLA).,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Терпунов А.А.,2026-05-15 11:15:35.000000,2026-05-15 19:45:00,ФИНАНСЫ,8.49,2026-05-11,High
1340,SUCCESS,2026-05-14 19:00:59.443410,2026-05-14 19:05:09,,,VSMO,STAGE_MOEX_VSMO_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1276,SUCCESS,2026-05-14 19:00:59.224411,2026-05-14 19:10:54,,,YAKG,STAGE_MOEX_YAKG_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1438,SUCCESS,2026-05-14 19:00:58.429191,2026-05-14 19:09:54,,,GTRK,STAGE_MOEX_GTRK_RAW,,,,,,,,ТРАНСПОРТ,,2026-05-11,Medium
1370,SUCCESS,2026-05-14 19:00:58.260380,2026-05-14 19:07:37,,,UPRO,STAGE_MOEX_UPRO_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1377,SUCCESS,2026-05-14 19:00:57.586741,2026-05-14 19:02:37,,,KUBE,STAGE_MOEX_KUBE_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1334,SUCCESS,2026-05-14 19:00:57.426777,2026-05-14 19:07:42,,,PLZL,STAGE_MOEX_PLZL_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1333,SUCCESS,2026-05-14 19:00:57.088006,2026-05-14 19:07:38,,,MAGN,STAGE_MOEX_MAGN_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1575,SUCCESS,2026-05-14 19:00:57.086422,2026-05-14 19:06:53,,,HOLD,STAGE_MOEX_HOLD_RAW,,,,,,,,ДРУГОЕ,,2026-05-11,Low
1564,SUCCESS,2026-05-14 19:00:56.676406,2026-05-14 19:10:23,,,EQTY,STAGE_MOEX_EQTY_RAW,,,,,,,,ИНВЕСТИЦИИ,,2026-05-11,Low
1515,SUCCESS,2026-05-14 19:00:56.548489,2026-05-14 19:06:12,,,SKAR,STAGE_MOEX_SKAR_RAW,,,,,,,,СТРОИТЕЛЬСТВО,,2026-05-11,Low
1517,SUCCESS,2026-05-14 19:00:56.475976,2026-05-14 19:02:27,,,RTKM,STAGE_MOEX_RTKM_RAW,,,,,,,,ТЕЛЕКОМ,,2026-05-11,Low
1569,SUCCESS,2026-05-14 19:00:56.395400,2026-05-14 19:04:59,,,MISC,STAGE_MOEX_MISC_RAW,,,,,,,,ДРУГОЕ,,2026-05-11,Low
1472,SUCCESS,2026-05-14 19:00:56.297252,2026-05-14 19:05:11,,,FSHN,STAGE_MOEX_FSHN_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
1321,SUCCESS,2026-05-14 19:00:56.019506,2026-05-14 19:10:55,,,SPBFP,STAGE_MOEX_SPBFP_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1326,SUCCESS,2026-05-14 19:00:55.870542,2026-05-14 19:03:40,,,MTRK,STAGE_MOEX_MTRK_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1309,SUCCESS,2026-05-14 19:00:55.442995,2026-05-14 19:10:57,,,CARM,STAGE_MOEX_CARM_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1493,SUCCESS,2026-05-14 19:00:54.666683,2026-05-14 19:10:13,,,FERT,STAGE_MOEX_FERT_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
1560,SUCCESS,2026-05-14 19:00:54.561479,2026-05-14 19:06:50,,,INVC,STAGE_MOEX_INVC_RAW,,,,,,,,ИНВЕСТИЦИИ,,2026-05-11,Low
1283,SUCCESS,2026-05-14 19:00:54.448750,2026-05-14 19:05:54,,,ASTN,STAGE_MOEX_ASTN_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1288,SUCCESS,2026-05-14 19:00:54.423927,2026-05-14 19:03:14,,,UFAH,STAGE_MOEX_UFAH_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1433,SUCCESS,2026-05-14 19:00:54.211697,2026-05-14 19:09:26,,,NMTP,STAGE_MOEX_NMTP_RAW,,,,,,,,ТРАНСПОРТ,,2026-05-11,Medium
1364,SUCCESS,2026-05-14 19:00:54.176953,2026-05-14 19:02:25,,,KMZG,STAGE_MOEX_KMZG_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1332,SUCCESS,2026-05-14 19:00:54.044283,2026-05-14 19:09:50,,,GMKN,STAGE_MOEX_GMKN_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1339,SUCCESS,2026-05-14 19:00:53.612710,2026-05-14 19:08:51,,,MMK,STAGE_MOEX_MMK_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1498,SUCCESS,2026-05-14 19:00:53.535118,2026-05-14 19:06:02,,,AZOT,STAGE_MOEX_AZOT_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
1282,SUCCESS,2026-05-14 19:00:53.465521,2026-05-14 19:05:35,,,SIBNE,STAGE_MOEX_SIBNE_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1462,SUCCESS,2026-05-14 19:00:53.432068,2026-05-14 19:03:05,,,APTK,STAGE_MOEX_APTK_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
1455,SUCCESS,2026-05-14 19:00:53.391096,2026-05-14 19:06:40,,,NSTR,STAGE_MOEX_NSTR_RAW,,,,,,,,ТРАНСПОРТ,,2026-05-11,Medium
1351,SUCCESS,2026-05-14 19:00:53.348884,2026-05-14 19:08:56,,,UMTL,STAGE_MOEX_UMTL_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1500,SUCCESS,2026-05-14 19:00:53.146433,2026-05-14 19:10:17,,,SODA,STAGE_MOEX_SODA_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
1347,SUCCESS,2026-05-14 19:00:52.793423,2026-05-14 19:05:19,,,RUALP,STAGE_MOEX_RUALP_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1505,SUCCESS,2026-05-14 19:00:52.704237,2026-05-14 19:09:43,,,SMLTP,STAGE_MOEX_SMLTP_RAW,,,,,,,,СТРОИТЕЛЬСТВО,,2026-05-11,Low
1274,SUCCESS,2026-05-14 19:00:52.606217,2026-05-14 19:02:33,,,NVTKP,STAGE_MOEX_NVTKP_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1495,SUCCESS,2026-05-14 19:00:52.487222,2026-05-14 19:06:41,,,META,STAGE_MOEX_META_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
1506,SUCCESS,2026-05-14 19:00:52.394659,2026-05-14 19:07:24,,,LSRGP,STAGE_MOEX_LSRGP_RAW,,,,,,,,СТРОИТЕЛЬСТВО,,2026-05-11,Low
1368,SUCCESS,2026-05-14 19:00:52.296712,2026-05-14 19:05:26,,,ENPG,STAGE_MOEX_ENPG_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1352,SUCCESS,2026-05-14 19:00:52.168132,2026-05-14 19:06:32,,,AMTL,STAGE_MOEX_AMTL_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1547,SUCCESS,2026-05-14 19:00:52.007052,2026-05-14 19:07:00,,,RASPP,STAGE_MOEX_RASPP_RAW,,,,,,,,МАЙНИНГ,,2026-05-11,Low
1304,SUCCESS,2026-05-14 19:00:51.778103,2026-05-14 19:02:48,,,WUSH,STAGE_MOEX_WUSH_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1507,SUCCESS,2026-05-14 19:00:51.730889,2026-05-14 19:02:07,,,INTR,STAGE_MOEX_INTR_RAW,,,,,,,,СТРОИТЕЛЬСТВО,,2026-05-11,Low
1323,SUCCESS,2026-05-14 19:00:51.644268,2026-05-14 19:08:59,,,FINM,STAGE_MOEX_FINM_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1284,SUCCESS,2026-05-14 19:00:51.498783,2026-05-14 19:07:11,,,SNGN,STAGE_MOEX_SNGN_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1555,SUCCESS,2026-05-14 19:00:51.390437,2026-05-14 19:04:33,,,ZAMN,STAGE_MOEX_ZAMN_RAW,,,,,,,,МАЙНИНГ,,2026-05-11,Low
1360,SUCCESS,2026-05-14 19:00:51.295485,2026-05-14 19:05:05,,,TMK,STAGE_MOEX_TMK_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1358,SUCCESS,2026-05-14 19:00:50.985051,2026-05-14 19:07:28,,,VTML,STAGE_MOEX_VTML_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1504,SUCCESS,2026-05-14 19:00:50.919307,2026-05-14 19:03:34,,,PIKKP,STAGE_MOEX_PIKKP_RAW,,,,,,,,СТРОИТЕЛЬСТВО,,2026-05-11,Low
1567,SUCCESS,2026-05-14 19:00:50.612350,2026-05-14 19:02:13,,,SVH,STAGE_MOEX_SVH_RAW,,,,,,,,ДРУГОЕ,,2026-05-11,Low
1415,SUCCESS,2026-05-14 19:00:50.564744,2026-05-14 19:05:05,,,CYBR,STAGE_MOEX_CYBR_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1492,SUCCESS,2026-05-14 19:00:50.131671,2026-05-14 19:06:36,,,PLST,STAGE_MOEX_PLST_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
1318,SUCCESS,2026-05-14 19:00:50.080385,2026-05-14 19:06:32,,,TCSGP,STAGE_MOEX_TCSGP_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1337,SUCCESS,2026-05-14 19:00:49.976806,2026-05-14 19:10:16,,,NLMK,STAGE_MOEX_NLMK_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1273,SUCCESS,2026-05-14 19:00:49.763944,2026-05-14 19:05:32,,,SNGNP,STAGE_MOEX_SNGNP_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1349,SUCCESS,2026-05-14 19:00:49.675733,2026-05-14 19:08:50,,,STML,STAGE_MOEX_STML_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1408,SUCCESS,2026-05-14 19:00:49.527899,2026-05-14 19:02:07,,,ASTR,STAGE_MOEX_ASTR_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1461,SUCCESS,2026-05-14 19:00:49.378816,2026-05-14 19:09:06,,,OKEY,STAGE_MOEX_OKEY_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
1454,SUCCESS,2026-05-14 19:00:49.318706,2026-05-14 19:08:32,,,GSP_T,STAGE_MOEX_GSP_T_RAW,,,,,,,,ТРАНСПОРТ,,2026-05-11,Medium
1268,SUCCESS,2026-05-14 19:00:48.452195,2026-05-14 19:02:12,,,SNGSP,STAGE_MOEX_SNGSP_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1527,SUCCESS,2026-05-14 19:00:48.100318,2026-05-14 19:09:37,,,NETW,STAGE_MOEX_NETW_RAW,,,,,,,,ТЕЛЕКОМ,,2026-05-11,Low
1399,SUCCESS,2026-05-14 19:00:47.845522,2026-05-14 19:06:57,,,KENG,STAGE_MOEX_KENG_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1373,SUCCESS,2026-05-14 19:00:47.626205,2026-05-14 19:06:04,,,OGKB,STAGE_MOEX_OGKB_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1440,SUCCESS,2026-05-14 19:00:45.845411,2026-05-14 19:10:04,,,AFLTP,STAGE_MOEX_AFLTP_RAW,,,,,,,,ТРАНСПОРТ,,2026-05-11,Medium
1357,SUCCESS,2026-05-14 19:00:45.804894,2026-05-14 19:04:54,,,NKML,STAGE_MOEX_NKML_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1392,SUCCESS,2026-05-14 19:00:45.691577,2026-05-14 19:09:29,,,LSNG,STAGE_MOEX_LSNG_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1467,SUCCESS,2026-05-14 19:00:45.538113,2026-05-14 19:10:07,,,SMRK,STAGE_MOEX_SMRK_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
1385,SUCCESS,2026-05-14 19:00:45.489824,2026-05-14 19:08:07,,,MRKC,STAGE_MOEX_MRKC_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1262,SUCCESS,2026-05-14 19:00:44.871803,2026-05-14 19:10:54,,,LKOH,STAGE_MOEX_LKOH_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1263,SUCCESS,2026-05-14 19:00:44.793045,2026-05-14 19:03:26,,,NVTK,STAGE_MOEX_NVTK_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1516,SUCCESS,2026-05-14 19:00:44.710656,2026-05-14 19:10:39,,,MTSS,STAGE_MOEX_MTSS_RAW,,,,,,,,ТЕЛЕКОМ,,2026-05-11,Low
1286,SUCCESS,2026-05-14 19:00:44.619244,2026-05-14 19:03:47,,,GAZMS,STAGE_MOEX_GAZMS_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1277,SUCCESS,2026-05-14 19:00:44.618010,2026-05-14 19:04:28,,,IRKT,STAGE_MOEX_IRKT_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1310,SUCCESS,2026-05-14 19:00:44.492516,2026-05-14 19:02:20,,,LEAS,STAGE_MOEX_LEAS_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1521,SUCCESS,2026-05-14 19:00:44.444407,2026-05-14 19:03:58,,,MTSSP,STAGE_MOEX_MTSSP_RAW,,,,,,,,ТЕЛЕКОМ,,2026-05-11,Low
1372,SUCCESS,2026-05-14 19:00:44.416866,2026-05-14 19:05:45,,,TGKA,STAGE_MOEX_TGKA_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1529,SUCCESS,2026-05-14 19:00:44.068187,2026-05-14 19:04:03,,,SATL,STAGE_MOEX_SATL_RAW,,,,,,,,ТЕЛЕКОМ,,2026-05-11,Low
1444,SUCCESS,2026-05-14 19:00:43.734831,2026-05-14 19:10:55,,,RZD_T,STAGE_MOEX_RZD_T_RAW,,,,,,,,ТРАНСПОРТ,,2026-05-11,Medium
1497,SUCCESS,2026-05-14 19:00:43.398619,2026-05-14 19:07:53,,,BIOH,STAGE_MOEX_BIOH_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
1312,SUCCESS,2026-05-14 19:00:43.215910,2026-05-14 19:07:31,,,ALFB,STAGE_MOEX_ALFB_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1553,SUCCESS,2026-05-14 19:00:43.143910,2026-05-14 19:08:41,,,URMN,STAGE_MOEX_URMN_RAW,,,,,,,,МАЙНИНГ,,2026-05-11,Low
1412,SUCCESS,2026-05-14 19:00:42.780399,2026-05-14 19:09:19,,,SFTC,STAGE_MOEX_SFTC_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1513,SUCCESS,2026-05-14 19:00:42.774703,2026-05-14 19:04:04,,,BLDG,STAGE_MOEX_BLDG_RAW,,,,,,,,СТРОИТЕЛЬСТВО,,2026-05-11,Low
1533,SUCCESS,2026-05-14 19:00:42.654319,2026-05-14 19:02:29,,,MDMGP,STAGE_MOEX_MDMGP_RAW,,,,,,,,МЕДИЦИНА,,2026-05-11,Low
1319,SUCCESS,2026-05-14 19:00:42.566176,2026-05-14 19:07:12,,,BSFNB,STAGE_MOEX_BSFNB_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1269,SUCCESS,2026-05-14 19:00:42.538421,2026-05-14 19:02:30,,,TATNP,STAGE_MOEX_TATNP_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1543,SUCCESS,2026-05-14 19:00:42.498833,2026-05-14 19:09:38,,,DENT,STAGE_MOEX_DENT_RAW,,,,,,,,МЕДИЦИНА,,2026-05-11,Low
1313,SUCCESS,2026-05-14 19:00:42.356032,2026-05-14 19:04:39,,,ABNK,STAGE_MOEX_ABNK_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1478,SUCCESS,2026-05-14 19:00:41.586523,2026-05-14 19:03:12,,,KIDZ,STAGE_MOEX_KIDZ_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
1398,SUCCESS,2026-05-14 19:00:41.161621,2026-05-14 19:03:19,,,NENG,STAGE_MOEX_NENG_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1414,SUCCESS,2026-05-14 19:00:41.152205,2026-05-14 19:05:27,,,DATA,STAGE_MOEX_DATA_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1518,SUCCESS,2026-05-14 19:00:41.054382,2026-05-14 19:07:27,,,RTKMP,STAGE_MOEX_RTKMP_RAW,,,,,,,,ТЕЛЕКОМ,,2026-05-11,Low
1443,SUCCESS,2026-05-14 19:00:40.748022,2026-05-14 19:10:18,,,TRFT,STAGE_MOEX_TRFT_RAW,,,,,,,,ТРАНСПОРТ,,2026-05-11,Medium
1436,SUCCESS,2026-05-14 19:00:40.697298,2026-05-14 19:05:09,,,FESH,STAGE_MOEX_FESH_RAW,,,,,,,,ТРАНСПОРТ,,2026-05-11,Medium
1510,SUCCESS,2026-05-14 19:00:40.317905,2026-05-14 19:05:14,,,DSCT,STAGE_MOEX_DSCT_RAW,,,,,,,,СТРОИТЕЛЬСТВО,,2026-05-11,Low
1559,SUCCESS,2026-05-14 19:00:40.256428,2026-05-14 19:02:48,,,SFINP,STAGE_MOEX_SFINP_RAW,,,,,,,,ИНВЕСТИЦИИ,,2026-05-11,Low
1363,SUCCESS,2026-05-14 19:00:40.239816,2026-05-14 19:03:29,,,SKMZ,STAGE_MOEX_SKMZ_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1556,SUCCESS,2026-05-14 19:00:39.924491,2026-05-14 19:08:56,,,AFKS,STAGE_MOEX_AFKS_RAW,,,,,,,,ИНВЕСТИЦИИ,,2026-05-11,Low
1532,SUCCESS,2026-05-14 19:00:39.788490,2026-05-14 19:08:14,,,GEMC,STAGE_MOEX_GEMC_RAW,,,,,,,,МЕДИЦИНА,,2026-05-11,Low
1320,SUCCESS,2026-05-14 19:00:39.540403,2026-05-14 19:09:42,,,VTBRP,STAGE_MOEX_VTBRP_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1501,SUCCESS,2026-05-14 19:00:39.529342,2026-05-14 19:07:56,,,PIKK,STAGE_MOEX_PIKK_RAW,,,,,,,,СТРОИТЕЛЬСТВО,,2026-05-11,Low
1572,SUCCESS,2026-05-14 19:00:39.352713,2026-05-14 19:08:28,,,KROT_D,STAGE_MOEX_KROT_D_RAW,,,,,,,,ДРУГОЕ,,2026-05-11,Low
1427,SUCCESS,2026-05-14 19:00:39.237701,2026-05-14 19:03:35,,,NEO_I,STAGE_MOEX_NEO_I_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1375,SUCCESS,2026-05-14 19:00:38.984950,2026-05-14 19:02:00,,,MRKS,STAGE_MOEX_MRKS_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1353,SUCCESS,2026-05-14 19:00:38.764654,2026-05-14 19:10:47,,,SSTL,STAGE_MOEX_SSTL_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1328,SUCCESS,2026-05-14 19:00:38.247600,2026-05-14 19:08:15,,,PRMB,STAGE_MOEX_PRMB_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1549,SUCCESS,2026-05-14 19:00:37.957044,2026-05-14 19:07:02,,,SGRVP,STAGE_MOEX_SGRVP_RAW,,,,,,,,МАЙНИНГ,,2026-05-11,Low
1423,SUCCESS,2026-05-14 19:00:37.953229,2026-05-14 19:07:58,,,SFTG,STAGE_MOEX_SFTG_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1562,SUCCESS,2026-05-14 19:00:37.928864,2026-05-14 19:09:13,,,ASST,STAGE_MOEX_ASST_RAW,,,,,,,,ИНВЕСТИЦИИ,,2026-05-11,Low
1544,SUCCESS,2026-05-14 19:00:37.593595,2026-05-14 19:07:39,,,RASP,STAGE_MOEX_RASP_RAW,,,,,,,,МАЙНИНГ,,2026-05-11,Low
1458,SUCCESS,2026-05-14 19:00:37.593071,2026-05-14 19:10:54,,,FIVE,STAGE_MOEX_FIVE_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
1307,SUCCESS,2026-05-14 19:00:37.089067,2026-05-14 19:03:55,,,RENI,STAGE_MOEX_RENI_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1317,SUCCESS,2026-05-14 19:00:36.840104,2026-05-14 19:10:30,,,EBNK,STAGE_MOEX_EBNK_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1479,SUCCESS,2026-05-14 19:00:36.794417,2026-05-14 19:02:36,,,DSKY,STAGE_MOEX_DSKY_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
1499,SUCCESS,2026-05-14 19:00:36.073332,2026-05-14 19:06:05,,,KOKS,STAGE_MOEX_KOKS_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
1395,SUCCESS,2026-05-14 19:00:35.998139,2026-05-14 19:08:05,,,ELTZ,STAGE_MOEX_ELTZ_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1280,SUCCESS,2026-05-14 19:00:35.757215,2026-05-14 19:02:05,,,REFT,STAGE_MOEX_REFT_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1299,SUCCESS,2026-05-14 19:00:35.691442,2026-05-14 19:06:56,,,MOEX,STAGE_MOEX_MOEX_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1491,SUCCESS,2026-05-14 19:00:35.614646,2026-05-14 19:03:15,,,KHIM,STAGE_MOEX_KHIM_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
1452,SUCCESS,2026-05-14 19:00:35.327420,2026-05-14 19:10:21,,,CRGO,STAGE_MOEX_CRGO_RAW,,,,,,,,ТРАНСПОРТ,,2026-05-11,Medium
1548,SUCCESS,2026-05-14 19:00:35.120784,2026-05-14 19:04:18,,,SGRV,STAGE_MOEX_SGRV_RAW,,,,,,,,МАЙНИНГ,,2026-05-11,Low
1570,SUCCESS,2026-05-14 19:00:35.088876,2026-05-14 19:04:48,,,ABRD,STAGE_MOEX_ABRD_RAW,,,,,,,,ДРУГОЕ,,2026-05-11,Low
1419,SUCCESS,2026-05-14 19:00:35.066595,2026-05-14 19:06:57,,,RESO,STAGE_MOEX_RESO_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1531,SUCCESS,2026-05-14 19:00:35.054738,2026-05-14 19:06:54,,,MDMG,STAGE_MOEX_MDMG_RAW,,,,,,,,МЕДИЦИНА,,2026-05-11,Low
